event,timestamp,sweep,gpu,point_index,num_uav,num_gu,map_size_m,uav_density_per_km2,method_id,paper_label,method_family,training_seed,checkpoint_role,eval_seed_base,episodes,num_envs,config_path,checkpoint_path,baseline_policy,out_dir,label,rc,elapsed_sec,reward_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,queue_total_mean,collision_episode_fraction,near_collision_ratio,near_collision_steps,terminated_early,sat_overlap_eval,episode_length,arrival_step_mean,outflow_arrival_ratio,error
start,2026-07-15T02:59:52+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase980000,uav_density_6uav_globalcritic_seed91457_selected_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T02:59:59+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase980000,uav_density_6uav_globalcritic_seed91457_selected_seedbase980000,0,6.969,12.587150370352902,0.5632991636596831,0.27571695479210423,7.768050149840466,18.61974305660695,310722002.47276795,1.0,,,1.0,0.7874650464138735,85.203125,40000040.428729296,0.5642897335945611,
start,2026-07-15T02:59:59+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase981000,uav_density_6uav_globalcritic_seed91457_selected_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T03:00:06+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase981000,uav_density_6uav_globalcritic_seed91457_selected_seedbase981000,0,6.947,11.817046949639916,0.5466038884218225,0.26189715235195465,7.309161801650934,17.481053868205137,292366584.5677704,0.984375,,,0.984375,0.8012521026943265,80.171875,40000079.536406934,0.5511598905813268,
start,2026-07-15T03:00:06+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase982000,uav_density_6uav_globalcritic_seed91457_selected_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T03:00:13+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,globalcritic,STARS-GC,learned,91457,selected,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_global_only_critic.yaml,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/global_only_critic/seed91457_20260712_124615_bootstrapgae_nocompile/best_checkpoint.pt,,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/learned/globalcritic/seed91457/selected/seedbase982000,uav_density_6uav_globalcritic_seed91457_selected_seedbase982000,0,7.090,11.383468779851682,0.5771784681874448,0.26280158201493314,7.2080502034764615,17.745448612378436,288322331.0703118,1.0,,,1.0,0.7878865763286104,74.109375,40000192.14345863,0.5790290194549541,
start,2026-07-15T03:00:13+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase980000,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T03:00:19+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase980000,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase980000,0,6.374,6.929956733598374,0.5529853852571168,0.15887620668207475,6.9111751483543085,14.734326322904208,276447002.85610276,1.0,,,1.0,0.9009649437695392,40.734375,40000102.54430501,0.5855807912739294,
start,2026-07-15T03:00:19+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase981000,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T03:00:26+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase981000,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase981000,0,6.208,6.365140721201897,0.5552143677586368,0.15958964590087185,6.274760362737236,13.173836127147888,250990411.4085564,1.0,,,1.0,0.9127386830664607,36.671875,40000302.64838705,0.5943158460118237,
start,2026-07-15T03:00:26+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase982000,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T03:00:32+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,cluster_center_queue_aware,QCCS,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,cluster_center_queue_aware,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/cluster_center_queue_aware/seedbase982000,uav_density_6uav_cluster_center_queue_aware_fixed_seedbase982000,0,6.326,7.253319265320897,0.5596060155570275,0.16965995272475817,6.713571469824174,13.908848044001477,268542855.7099856,1.0,,,1.0,0.9008445807178197,41.765625,40000177.85311306,0.6042404385755705,
start,2026-07-15T03:00:32+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase980000,uav_density_6uav_maxweight_lyapunov_fixed_seedbase980000,,,,,,,,,,,,,,,,,
end,2026-07-15T03:00:38+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,980000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase980000,uav_density_6uav_maxweight_lyapunov_fixed_seedbase980000,0,6.286,25.41175676556304,0.7206582047017664,0.18086419991634123,9.650384976259863,14.846268715992432,386015394.6097784,0.84375,,,0.828125,0.997689035462022,155.015625,40000106.51668733,0.7625506819601604,
start,2026-07-15T03:00:38+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase981000,uav_density_6uav_maxweight_lyapunov_fixed_seedbase981000,,,,,,,,,,,,,,,,,
end,2026-07-15T03:00:45+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,981000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase981000,uav_density_6uav_maxweight_lyapunov_fixed_seedbase981000,0,6.249,23.801347954315133,0.7119530486323191,0.18376271016370968,8.969811550883872,14.09391424097274,358792457.9267892,0.8125,,,0.8125,0.9982671976536787,144.515625,40000091.67715491,0.745293304371712,
start,2026-07-15T03:00:45+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase982000,uav_density_6uav_maxweight_lyapunov_fixed_seedbase982000,,,,,,,,,,,,,,,,,
end,2026-07-15T03:00:51+08:00,uav_density,1,2,6,20,1500.0,2.6666666666666665,maxweight_lyapunov,Lyapunov,fixed,,fixed,982000,64,64,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/configs/6uav20gu/structured_joint_mcgae_3uav20gu_t250_relational_critic.yaml,,maxweight_lyapunov,/home/sgy/workspace/sagin_marl_phase4_learning_ablation/runs/phase4_learning_ablation/3uav20gu_t250/uav_density_collision_smoke_20260715/results/6uav20gu/fixed/maxweight_lyapunov/seedbase982000,uav_density_6uav_maxweight_lyapunov_fixed_seedbase982000,0,6.268,26.62634810199961,0.7066583525818503,0.2125444331120332,9.697575872328162,15.167847042302357,387903030.2059388,0.765625,,,0.765625,0.9980909760117467,164.90625,40000093.195184566,0.7358789089593878,
