update,checkpoint_suffix,episodes,reward_sum,bw_weighted_workload_delta_sum,bw_weighted_workload_level_sum,processed_ratio_eval,drop_ratio_eval,pre_backlog_steps_eval,D_sys_report,x_acc_mean,x_rel_mean,g_pre_mean,d_pre_mean,sat_overlap_eval,collision_episode_fraction,fixed_reward_sum,fixed_bw_weighted_workload_delta_sum,fixed_bw_weighted_workload_level_sum,fixed_processed_ratio_eval,fixed_drop_ratio_eval,fixed_pre_backlog_steps_eval,fixed_D_sys_report,fixed_x_acc_mean,fixed_x_rel_mean,fixed_g_pre_mean,fixed_d_pre_mean,fixed_sat_overlap_eval,fixed_collision_episode_fraction,processed_improved,drop_improved,pre_backlog_improved,model_improved,quality_worsened,quality_worse_streak,reward_improved,reward_plateau_streak,collision_gate_passed,quality_early_stop_triggered,reward_early_stop_triggered,early_stop_triggered,method,training_seed,run_label
25,u0025,32.0,33.39461791701615,4068.932872921229,-191163.61699862775,0.4479575847291657,0.4930328093338841,13.480216859171184,38.991825264084554,0.4479575809935207,0.4479575847291657,0.059011863048556,0.4930328093338841,0.9645208354368806,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
50,u0050,32.0,33.97217125375755,4044.441395819187,-164816.95225533843,0.472619776044817,0.4677223565474688,13.125121836454635,34.187268713951674,0.4726932167564943,0.472619776044817,0.0596601908553991,0.4677223565474688,0.9564166692569852,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
75,u0075,32.0,32.46529856044799,3816.559768140316,-137581.5061467141,0.4962837601972697,0.4318866114529314,12.32889223935314,30.78211586688212,0.4962837584665471,0.4962837601972697,0.0718316751166347,0.4318866114529314,0.995397121734588,0.15625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
100,u0100,32.0,35.78737682150677,4205.437868446112,-122678.65619283916,0.5472222939777619,0.3983978959214049,12.218550367299434,26.375572717353126,0.5472222886886571,0.5472222939777619,0.0543821076592323,0.3983978959214049,0.9956073011467808,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
125,u0125,32.0,36.2846300911624,4362.517565831542,-111372.47223232688,0.5946013119602576,0.35429994276459,11.936583472812544,23.287688677202915,0.5949774716338144,0.5946013119602576,0.0511009840954719,0.35429994276459,0.9943333336710928,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
150,u0150,32.0,38.44304462801665,4139.467627868056,-75385.6216186583,0.6768331781947052,0.2760822193365712,10.268129279416051,17.860458809893576,0.6775715267327614,0.6768331781947052,0.0470868345452909,0.2760822193365712,0.8764583379290996,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
175,u0175,32.0,42.25896272924729,4064.4080391675234,-46694.91471384466,0.8115991737917067,0.1464039135719562,8.083045141514392,11.490533337716013,0.8216405362514779,0.8115991737917067,0.0419991491564206,0.1464039135719562,0.8562708398625255,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
200,u0200,32.0,53.88005356607027,3651.3355856388807,-26958.114351465665,0.9082219394613056,0.0715544505303978,5.560970428365201,7.099182147509745,0.9115903906598688,0.9082219394613056,0.0202258394829059,0.0715544505303978,0.8740625049769876,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
225,u0225,32.0,58.53793315589428,3630.855349481106,-22694.19124526848,0.9224101026486606,0.0570528779798787,5.1986848747827015,6.398983913768179,0.9282081364952028,0.9224101026486606,0.020539251588235,0.0570528779798787,0.8747916717380286,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
250,u0250,32.0,65.54639880498871,3587.303427696228,-24656.694254052574,0.9171358870156108,0.0668429442193426,4.8773836659872245,6.22269248125021,0.9189808534327896,0.9171358870156108,0.0160234025266032,0.0668429442193426,0.8487500043064355,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
275,u0275,32.0,66.76855853525922,3602.885662004352,-23342.855093352227,0.92130630241707,0.0629283401490903,4.715848272243215,5.8562708828715895,0.9227871842496096,0.92130630241707,0.0157675985354801,0.0629283401490903,0.8151666724793613,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
300,u0300,32.0,66.8298994791694,3646.7844140529633,-24126.605191441504,0.9162201237808912,0.0688333164628275,4.76159818017632,5.995771128997335,0.9176676640380176,0.9162201237808912,0.0149487878704735,0.0688333164628275,0.8583125040866435,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
325,u0325,32.0,64.82708146609366,3685.196911245585,-26036.92777890144,0.9084456242900344,0.0752120217179563,4.86978334580404,6.28739508283637,0.9089040273074062,0.9084456242900344,0.0163445877273957,0.0752120217179563,0.8689375050403176,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
350,u0350,32.0,64.1868602419272,3480.271611005068,-698702.4364580906,0.8730598892495037,0.1132386376781387,4.1085371533121435,6.055263851175289,0.8736918228566646,0.8730598892495037,0.0137037023123628,0.1132386376781387,0.868958338227123,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
375,u0375,32.0,55.70620356162544,3418.441470950842,-6311802.245241636,0.8292676395215095,0.1551682136345916,4.354475470771712,7.05573196066536,0.8296265916358682,0.8292676395215095,0.01556637520815,0.1551682136345916,0.842250005736947,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,STARS-GC,87539,seed87539_retry2_20260714_142500_bootstrapgae_nocompile
25,u0025,32.0,33.64610406756401,4198.099804870784,-183242.3347699046,0.4691699984841819,0.4699581623021271,13.923098078973588,36.97543498519705,0.4701780772977991,0.4691699984841819,0.0608739223224683,0.4699581623021271,0.9504116406530654,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
50,u0050,32.0,33.354165052762255,4133.241082295775,-231315.3322850168,0.4186692756686824,0.5205260514500187,13.950129200391473,45.72550658670068,0.4193061444603371,0.4186692756686824,0.0608069029767689,0.5205260514500187,0.879875006791204,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
75,u0075,32.0,34.709771344671026,4241.14144577831,-159554.42488650978,0.4950298891004641,0.4486559220103081,13.201190497152508,34.06058775414527,0.4958061993301381,0.4950298891004641,0.0563164314646655,0.4486559220103081,0.8018333442974833,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
100,u0100,32.0,34.59324802691117,4206.541046664119,-142886.85067042708,0.5213499206776248,0.4206359570190782,12.966297848477131,31.331426112101585,0.5220971717299134,0.5213499206776248,0.0580162931408982,0.4206359570190782,0.7987365064981085,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
125,u0125,32.0,36.05378283071332,4248.491509184241,-117203.6295759976,0.5641831367211416,0.3851774109340294,12.211433593051508,25.99699988792464,0.5646794132972137,0.5641831367211416,0.0506416853672348,0.3851774109340294,0.7664895912110804,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
150,u0150,32.0,38.3862521154806,4149.089423134923,-75856.97880788147,0.6727097902968526,0.2820336685868451,10.44120871236548,17.786952003590766,0.6735234452905132,0.6727097902968526,0.0452587733396875,0.2820336685868451,0.7403125088736414,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
175,u0175,32.0,39.28159509296529,4113.204896867275,-65462.04613953829,0.7436530627760725,0.2121904978073528,9.156406938290292,14.531423471124349,0.744559571801511,0.7436530627760725,0.0441589771745559,0.2121904978073528,0.7233750466911799,0.0625,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
200,u0200,32.0,38.66541834117379,4188.105585947633,-3100556.9742535283,0.7444346001766668,0.2145123670015845,8.862511238101545,14.252665289237182,0.7452685797267086,0.7444346001766668,0.0410556021497833,0.2145123670015845,0.7244786503764364,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
225,u0225,32.0,33.99997408431955,4036.625971734524,-24248878.030677285,0.6387157503509618,0.3110523572174352,10.1975750681035,22.2246790014462,0.6394644543784727,0.6387157503509618,0.050234967123948,0.3110523572174352,0.7385394924387428,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
250,u0250,32.0,35.978414580225945,4168.481093347073,-552961.8926492482,0.6264317698601618,0.3275577676960729,9.894076965495543,24.267935562131942,0.627913763220599,0.6264317698601618,0.0460126446867959,0.3275577676960729,0.7768309336099002,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
275,u0275,32.0,34.84211079287343,3975.376989521086,-20598597.943734467,0.6275252194642089,0.3318079693814507,9.426715854242444,20.937241379633544,0.6281549428491852,0.6275252194642089,0.0406690421351354,0.3318079693814507,0.7640625117085874,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
300,u0300,32.0,34.57029699487612,3894.679025784135,-491040.9957868457,0.58645360747863,0.3693429121383093,10.01465083132018,23.66567359037201,0.58685060077354,0.58645360747863,0.044205719925815,0.3693429121383093,0.7274399935664243,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
325,u0325,32.0,34.59999942290597,3936.162360593677,-660143.9923895597,0.5664413608268369,0.3895714256602677,10.286097802735863,25.01600968715549,0.5667443602897693,0.5664413608268369,0.0439894420534558,0.3895714256602677,0.7575729288849978,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
350,u0350,32.0,34.76767815370113,4018.5562773123384,-806948.4830477238,0.5777348592713653,0.3753257244631537,10.577651832768913,24.31176370236694,0.5779662098781635,0.5777348592713653,0.0469417992999947,0.3753257244631537,0.7565980794429107,0.03125,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
375,u0375,32.0,33.771530863596126,4213.941354777664,-212967.72349393368,0.5023610165934661,0.4430737471590769,12.101561183728275,32.2625495942384,0.5024777586511919,0.5023610165934661,0.0545674760103041,0.4430737471590769,0.7710937626324593,0.0,32.28481280198321,4519.661455526948,-536593.7463573217,0.4382092664586379,0.4818575640312129,16.5631901928708,42.87186867591738,0.4609209599024616,0.4382092664586379,0.0799353992464774,0.4818575640312129,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,STARS-GC,91457,seed91457_20260712_124615_bootstrapgae_nocompile
